id	topic_id	thread_id	type	formula
q_866	A.380	4043338	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><ci>:</ci><ci>𝑓</ci><apply><ci>→</ci><interval closure=""closed""><cn type=""integer"">0</cn><ci>𝜋</ci></interval><ci>ℝ</ci></apply></apply></math>"
q_867	A.380	4043338	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><eq/><apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><apply><csymbol cd=""ambiguous"">superscript</csymbol><int/><ci>𝜋</ci></apply><cn type=""integer"">0</cn></apply><apply><times/><ci>𝑓</ci><ci>𝑡</ci><apply><sin/><ci>𝑡</ci></apply><apply><csymbol cd=""latexml"">differential-d</csymbol><ci>𝑡</ci></apply></apply></apply><apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><apply><csymbol cd=""ambiguous"">superscript</csymbol><int/><ci>𝜋</ci></apply><cn type=""integer"">0</cn></apply><apply><times/><ci>𝑓</ci><ci>𝑡</ci><apply><cos/><ci>𝑡</ci></apply><apply><csymbol cd=""latexml"">differential-d</csymbol><ci>𝑡</ci></apply></apply></apply></apply><apply><eq/><cn type=""integer"">0</cn></apply></apply></math>"
q_868	A.380	4043338	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝑓</ci><ci>𝑥</ci></apply><cn type=""integer"">0</cn></apply></math>"
q_869	A.380	4043338	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><interval closure=""closed""><cn type=""integer"">0</cn><ci>𝜋</ci></interval></math>"
q_870	A.380	4043338	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><gt/><apply><times/><ci>𝑓</ci><ci>𝑥</ci></apply><cn type=""integer"">0</cn></apply></math>"
q_871	A.381	4032477	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><cn type=""integer"">1</cn></apply><ci>…</ci><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><ci>𝑛</ci></apply></apply></math>"
q_872	A.381	4032477	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><list><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><cn type=""integer"">1</cn></apply><ci>…</ci><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><ci>𝑛</ci></apply></list></math>"
q_873	A.381	4032477	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><list><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><cn type=""integer"">1</cn></apply><ci>…</ci><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><ci>𝑛</ci></apply></list></math>"
q_874	A.381	4032477	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">assign</csymbol><ci>𝐴</ci><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><cn type=""integer"">1</cn></apply><ci>…</ci><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><ci>𝑛</ci></apply></apply></apply></math>"
q_875	A.381	4032477	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>ℕ</ci></math>"
q_876	A.381	4032477	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><ci>:</ci><ci>𝑓</ci><apply><ci>→</ci><ci>𝐴</ci><ci>𝑆</ci></apply></apply></math>"
q_877	A.381	4032477	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><ci>:</ci><ci>𝑓</ci><apply><ci>→</ci><ci>𝑆</ci><ci>𝐴</ci></apply></apply></math>"
q_878	A.381	4032477	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><subset/><ci>𝑆</ci><ci>ℕ</ci></apply></math>"
q_879	A.381	4032477	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><list><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><cn type=""integer"">1</cn></apply><ci>…</ci><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><ci>𝑛</ci></apply></list></math>"
q_880	A.381	4032477	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><ci>:</ci><apply><times/><ci>𝑓</ci><ci>𝑖</ci></apply><apply><ci>→</ci><ci>ℕ</ci><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><ci>𝑖</ci></apply></apply></apply></math>"
q_881	A.381	4032477	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝑖</ci><list><cn type=""integer"">1</cn><ci>…</ci><ci>𝑛</ci></list></apply></math>"
q_882	A.381	4032477	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><ci>:</ci><ci>𝑔</ci><apply><ci>→</ci><ci>ℕ</ci><ci>𝐴</ci></apply></apply></math>"
q_883	A.382	4030774	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝑆</ci><ci>𝑆</ci></apply><set><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><cn type=""integer"">1</cn></apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><cn type=""integer"">3</cn></apply><ci>…</ci></set></apply></math>"
q_884	A.382	4030774	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><set><ci>𝐓</ci><ci>𝐅</ci></set></math>"
q_885	A.382	4030774	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝑆</ci><ci>𝑆</ci></apply><set><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><cn type=""integer"">1</cn></apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><cn type=""integer"">3</cn></apply><ci>…</ci></set></apply></math>"
q_886	A.382	4030774	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝑉</ci><apply><csymbol cd=""latexml"">conditional-set</csymbol><ci>𝑣</ci><apply><ci>:</ci><ci>𝑣</ci><apply><ci>→</ci><apply><times/><ci>𝑆</ci><ci>𝑆</ci></apply><set><ci>𝐓</ci><ci>𝐅</ci></set></apply></apply></apply></apply></math>"
q_887	A.382	4030774	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝑉</ci><apply><csymbol cd=""latexml"">conditional-set</csymbol><ci>𝑣</ci><apply><ci>:</ci><ci>𝑣</ci><apply><ci>→</ci><apply><times/><ci>𝑆</ci><ci>𝑆</ci></apply><set><ci>𝐓</ci><ci>𝐅</ci></set></apply></apply></apply></apply></math>"
q_888	A.382	4030774	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><list><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑣</ci><cn type=""integer"">1</cn></apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑣</ci><cn type=""integer"">2</cn></apply><ci>…</ci></list></math>"
q_889	A.382	4030774	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><list><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑛</ci><cn type=""integer"">1</cn></apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑛</ci><cn type=""integer"">2</cn></apply><ci>…</ci></list></math>"
q_890	A.382	4030774	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><ci>:</ci><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑣</ci><ci>𝑚</ci></apply><apply><ci>→</ci><apply><times/><ci>𝑆</ci><ci>𝑆</ci></apply><set><ci>𝐓</ci><ci>𝐅</ci></set></apply></apply></math>"
q_891	A.382	4030774	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><list><ci>𝑇</ci><ci>𝐹</ci></list></math>"
q_892	A.382	4030774	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑣</ci><ci>𝑚</ci></apply></math>"
q_893	A.383	4026325	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">assign</csymbol><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><ci>𝑎</ci></apply><ci>𝑧</ci></apply><apply><divide/><apply><minus/><ci>𝑧</ci><ci>𝑎</ci></apply><apply><minus/><cn type=""integer"">1</cn><apply><times/><apply><ci>¯</ci><ci>𝑎</ci></apply><ci>𝑧</ci></apply></apply></apply></apply></math>"
q_894	A.383	4026325	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><lt/><apply><abs/><ci>𝑎</ci></apply><cn type=""integer"">1</cn></apply></math>"
q_895	A.383	4026325	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><ci>𝑎</ci></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑒</ci><apply><times/><ci>𝑖</ci><ci>𝑡</ci></apply></apply></apply></math>"
q_896	A.383	4026325	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><abs/><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><ci>𝑎</ci></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑒</ci><apply><times/><ci>𝑖</ci><ci>𝑡</ci></apply></apply></apply></apply><cn type=""integer"">1</cn></apply></math>"
q_897	A.383	4026325	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><ci>𝑎</ci></apply><ci>𝑎</ci></apply><cn type=""integer"">0</cn></apply></math>"
q_898	A.384	4022815	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><cn type=""integer"">3</cn></apply><ci>𝑛</ci></apply><apply><csymbol cd=""latexml"">binomial</csymbol><ci>𝑛</ci><cn type=""integer"">2</cn></apply></apply></math>"
q_899	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝜎</ci><ci>𝑎</ci></apply><apply><abs/><ci>𝑎</ci></apply></apply></math>"
q_900	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝜎</ci><apply><times/><ci>𝑎</ci><ci>𝑏</ci></apply></apply><apply><times/><ci>𝜎</ci><ci>𝑎</ci><ci>𝜎</ci><ci>𝑏</ci></apply></apply></math>"
q_901	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝜎</ci><apply><times/><ci>𝑓</ci><ci>𝑥</ci></apply></apply><apply><times/><ci>𝑑</ci><ci>𝑒</ci><ci>𝑔</ci><apply><times/><ci>𝑓</ci><ci>𝑥</ci></apply></apply></apply></math>"
q_902	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝜎</ci><apply><times/><ci>𝑎</ci><ci>𝑏</ci></apply></apply><apply><plus/><apply><times/><ci>𝜎</ci><ci>𝑎</ci></apply><apply><times/><ci>𝜎</ci><ci>𝑏</ci></apply></apply></apply></math>"
q_903	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑅</ci></math>"
q_904	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><ci>:</ci><ci>𝜎</ci><apply><ci>→</ci><apply><minus/><ci>𝑅</ci><set><cn type=""integer"">0</cn></set></apply><set><cn type=""integer"">0</cn><cn type=""integer"">1</cn><cn type=""integer"">2</cn><apply><times/><cn type=""integer"">3</cn><ci>…</ci></apply></set></apply></apply></math>"
q_905	A.385	4009989	body	
q_906	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><in/><list><ci>𝑎</ci><ci>𝑏</ci></list><ci>𝑅</ci></apply></math>"
q_907	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><in/><list><ci>𝑞</ci><ci>𝑟</ci></list><ci>𝑅</ci></apply></math>"
q_908	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝑏</ci><apply><plus/><apply><times/><ci>𝑎</ci><ci>𝑞</ci></apply><ci>𝑟</ci></apply></apply></math>"
q_909	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝑟</ci><cn type=""integer"">0</cn></apply></math>"
q_910	A.385	4009989	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>𝜎</ci><ci>𝑟</ci><ci><merror class=""ltx_ERROR undefined undefined""><mtext>\lt</mtext></merror></ci><ci>𝜎</ci><ci>𝑎</ci></apply></math>"
q_911	A.386	4009456	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><sum/><apply><eq/><ci>𝑛</ci><apply><minus/><infinity/></apply></apply></apply><infinity/></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑒</ci><apply><minus/><apply><times/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑛</ci><cn type=""integer"">2</cn></apply><ci>𝜋</ci><ci>𝑥</ci></apply></apply></apply></apply><apply><times/><apply><divide/><cn type=""integer"">1</cn><apply><root/><ci>𝑥</ci></apply></apply><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><sum/><apply><eq/><ci>𝑛</ci><apply><minus/><infinity/></apply></apply></apply><infinity/></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑒</ci><apply><minus/><apply><divide/><apply><times/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑛</ci><cn type=""integer"">2</cn></apply><ci>𝜋</ci></apply><ci>𝑥</ci></apply></apply></apply></apply></apply></apply></math>"
q_912	A.386	4009456	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><sum/><apply><eq/><ci>𝑛</ci><apply><minus/><infinity/></apply></apply></apply><infinity/></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑒</ci><apply><minus/><apply><times/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑛</ci><cn type=""integer"">2</cn></apply><ci>𝜋</ci><ci>𝑥</ci></apply></apply></apply></apply><apply><times/><apply><divide/><cn type=""integer"">1</cn><apply><root/><ci>𝑥</ci></apply></apply><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><sum/><apply><eq/><ci>𝑛</ci><apply><minus/><infinity/></apply></apply></apply><infinity/></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑒</ci><apply><minus/><apply><divide/><apply><times/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑛</ci><cn type=""integer"">2</cn></apply><ci>𝜋</ci></apply><ci>𝑥</ci></apply></apply></apply></apply></apply></apply></math>"
q_913	A.386	4009456	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><sum/><apply><eq/><ci>𝑛</ci><apply><minus/><infinity/></apply></apply></apply><infinity/></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑒</ci><apply><minus/><apply><times/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑛</ci><cn type=""integer"">2</cn></apply><ci>𝜋</ci><ci>𝑥</ci></apply></apply></apply></apply></math>"
q_914	A.386	4009456	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">assign</csymbol><apply><times/><ci>italic-ϑ</ci><list><ci>𝑧</ci><ci>𝜏</ci></list></apply><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><sum/><apply><eq/><ci>𝑛</ci><apply><minus/><infinity/></apply></apply></apply><infinity/></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑒</ci><apply><plus/><apply><times/><ci>𝜋</ci><ci>𝑖</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑛</ci><cn type=""integer"">2</cn></apply><ci>𝜏</ci></apply><apply><times/><cn type=""integer"">2</cn><ci>𝜋</ci><ci>𝑖</ci><ci>𝑛</ci><ci>𝑧</ci></apply></apply></apply></apply></apply></math>"
q_915	A.386	4009456	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>italic-ϑ</ci><interval closure=""open""><cn type=""integer"">0</cn><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑒</ci><apply><minus/><apply><times/><ci>𝜋</ci><ci>𝑥</ci></apply></apply></apply></interval></apply><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><sum/><apply><eq/><ci>𝑛</ci><apply><minus/><infinity/></apply></apply></apply><infinity/></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑒</ci><apply><times/><ci>𝜋</ci><ci>𝑖</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑛</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑒</ci><apply><minus/><apply><times/><ci>𝜋</ci><ci>𝑥</ci></apply></apply></apply></apply></apply></apply></apply></math>"
q_916	A.386	4009456	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝑧</ci><cn type=""integer"">0</cn></apply></math>"
q_917	A.386	4009456	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝜏</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑒</ci><apply><minus/><apply><times/><ci>𝜋</ci><ci>𝑥</ci></apply></apply></apply></apply></math>"
q_918	A.387	4006307	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><cn type=""integer"">11</cn></math>"
q_919	A.387	4006307	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><cn type=""integer"">5</cn></math>"
q_920	A.387	4006307	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><cn type=""integer"">4</cn></math>"
q_921	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><in/><ci>𝑛</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℤ</ci><plus/></apply></apply></math>"
q_922	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><in/><ci>𝑘</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>ℤ</ci><cn type=""integer"">0</cn></apply><plus/></apply></apply></math>"
