id	topic_id	thread_id	type	opt
q_905	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""I=(P(X,Y))"" display=""block"">   <apply>     <eq/>     <ci>𝐼</ci>     <apply>       <times/>       <ci>𝑃</ci>       <interval closure=""open"">         <ci>𝑋</ci>         <ci>𝑌</ci>       </interval>     </apply>   </apply> </math> "
q_906	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P"" display=""block"">   <ci>𝑃</ci> </math> "
q_907	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P"" display=""block"">   <ci>𝑃</ci> </math> "
q_908	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""X"" display=""block"">   <ci>𝑋</ci> </math> "
q_909	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""Y"" display=""block"">   <ci>𝑌</ci> </math> "
q_910	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""Q(X)"" display=""block"">   <apply>     <times/>     <ci>𝑄</ci>     <ci>𝑋</ci>   </apply> </math> "
q_911	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mathbb F_{q}[X,Y]/(Q(X))\cong(\mathbb F_{q}[X]/(Q(X)))[Y]"" display=""block"">   <apply>     <approx/>     <apply>       <divide/>       <apply>         <times/>         <mtext>\mathbb</mtext>         <apply>           <csymbol cd=""ambiguous"">subscript</csymbol>           <ci>𝐹</ci>           <ci>𝑞</ci>         </apply>         <interval closure=""closed"">           <ci>𝑋</ci>           <ci>𝑌</ci>         </interval>       </apply>       <apply>         <times/>         <ci>𝑄</ci>         <ci>𝑋</ci>       </apply>     </apply>     <apply>       <times/>       <apply>         <divide/>         <apply>           <times/>           <mtext>\mathbb</mtext>           <apply>             <csymbol cd=""ambiguous"">subscript</csymbol>             <ci>𝐹</ci>             <ci>𝑞</ci>           </apply>           <apply>             <csymbol cd=""latexml"">delimited-[]</csymbol>             <ci>𝑋</ci>           </apply>         </apply>         <apply>           <times/>           <ci>𝑄</ci>           <ci>𝑋</ci>         </apply>       </apply>       <apply>         <csymbol cd=""latexml"">delimited-[]</csymbol>         <ci>𝑌</ci>       </apply>     </apply>   </apply> </math> "
q_912	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P"" display=""block"">   <ci>𝑃</ci> </math> "
q_913	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P(X,Y)=\sum_{i=0}^{n}P_{i}(X)Y^{i}"" display=""block"">   <apply>     <eq/>     <apply>       <times/>       <ci>𝑃</ci>       <interval closure=""open"">         <ci>𝑋</ci>         <ci>𝑌</ci>       </interval>     </apply>     <apply>       <apply>         <csymbol cd=""ambiguous"">superscript</csymbol>         <apply>           <csymbol cd=""ambiguous"">subscript</csymbol>           <sum/>           <apply>             <eq/>             <ci>𝑖</ci>             <cn type=""integer"">0</cn>           </apply>         </apply>         <ci>𝑛</ci>       </apply>       <apply>         <times/>         <apply>           <csymbol cd=""ambiguous"">subscript</csymbol>           <ci>𝑃</ci>           <ci>𝑖</ci>         </apply>         <ci>𝑋</ci>         <apply>           <csymbol cd=""ambiguous"">superscript</csymbol>           <ci>𝑌</ci>           <ci>𝑖</ci>         </apply>       </apply>     </apply>   </apply> </math> "
q_914	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""d\geq 1"" display=""block"">   <apply>     <geq/>     <ci>𝑑</ci>     <cn type=""integer"">1</cn>   </apply> </math> "
q_915	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P_{i}"" display=""block"">   <apply>     <csymbol cd=""ambiguous"">subscript</csymbol>     <ci>𝑃</ci>     <ci>𝑖</ci>   </apply> </math> "
q_916	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""X"" display=""block"">   <ci>𝑋</ci> </math> "
q_917	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P_{n}"" display=""block"">   <apply>     <csymbol cd=""ambiguous"">subscript</csymbol>     <ci>𝑃</ci>     <ci>𝑛</ci>   </apply> </math> "
q_918	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mathbb F_{q}"" display=""block"">   <apply>     <times/>     <mtext>\mathbb</mtext>     <apply>       <csymbol cd=""ambiguous"">subscript</csymbol>       <ci>𝐹</ci>       <ci>𝑞</ci>     </apply>   </apply> </math> "
q_919	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P_{n}"" display=""block"">   <apply>     <csymbol cd=""ambiguous"">subscript</csymbol>     <ci>𝑃</ci>     <ci>𝑛</ci>   </apply> </math> "
q_920	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\prod_{\alpha\in\mathbb F_{q}}(X-\alpha)"" display=""block"">   <apply>     <apply>       <csymbol cd=""ambiguous"">subscript</csymbol>       <csymbol cd=""latexml"">product</csymbol>       <apply>         <in/>         <ci>𝛼</ci>         <apply>           <times/>           <mtext>\mathbb</mtext>           <apply>             <csymbol cd=""ambiguous"">subscript</csymbol>             <ci>𝐹</ci>             <ci>𝑞</ci>           </apply>         </apply>       </apply>     </apply>     <apply>       <minus/>       <ci>𝑋</ci>       <ci>𝛼</ci>     </apply>   </apply> </math> "
q_921	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\alpha\in\mathbb F_{q}"" display=""block"">   <apply>     <in/>     <ci>𝛼</ci>     <apply>       <times/>       <mtext>\mathbb</mtext>       <apply>         <csymbol cd=""ambiguous"">subscript</csymbol>         <ci>𝐹</ci>         <ci>𝑞</ci>       </apply>     </apply>   </apply> </math> "
q_922	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P_{n}(\alpha)\not=0"" display=""block"">   <apply>     <neq/>     <apply>       <times/>       <apply>         <csymbol cd=""ambiguous"">subscript</csymbol>         <ci>𝑃</ci>         <ci>𝑛</ci>       </apply>       <ci>𝛼</ci>     </apply>     <cn type=""integer"">0</cn>   </apply> </math> "
q_923	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""I:=(P,X-\alpha)"" display=""block"">   <apply>     <csymbol cd=""latexml"">assign</csymbol>     <ci>𝐼</ci>     <interval closure=""open"">       <ci>𝑃</ci>       <apply>         <minus/>         <ci>𝑋</ci>         <ci>𝛼</ci>       </apply>     </interval>   </apply> </math> "
q_924	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(P)"" display=""block"">   <ci>𝑃</ci> </math> "
q_925	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(P)"" display=""block"">   <ci>𝑃</ci> </math> "
q_926	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""I"" display=""block"">   <ci>𝐼</ci> </math> "
q_927	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mathbb F_{q}[X,Y]"" display=""block"">   <apply>     <times/>     <mtext>\mathbb</mtext>     <apply>       <csymbol cd=""ambiguous"">subscript</csymbol>       <ci>𝐹</ci>       <ci>𝑞</ci>     </apply>     <interval closure=""closed"">       <ci>𝑋</ci>       <ci>𝑌</ci>     </interval>   </apply> </math> "
q_928	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""1\in I"" display=""block"">   <apply>     <in/>     <cn type=""integer"">1</cn>     <ci>𝐼</ci>   </apply> </math> "
q_929	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""X=\alpha"" display=""block"">   <apply>     <eq/>     <ci>𝑋</ci>     <ci>𝛼</ci>   </apply> </math> "
q_930	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n=\deg_{Y}(P)=0"" display=""block"">   <apply>     <and/>     <apply>       <eq/>       <ci>𝑛</ci>       <apply>         <apply>           <csymbol cd=""ambiguous"">subscript</csymbol>           <csymbol cd=""latexml"">degree</csymbol>           <ci>𝑌</ci>         </apply>         <ci>𝑃</ci>       </apply>     </apply>     <apply>       <eq/>       <share href=""#Ex1.m1.sh1""/>       <cn type=""integer"">0</cn>     </apply>   </apply> </math> "
q_931	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P(X,Y)=(X^{p-1}-1)XY-1"" display=""block"">   <apply>     <eq/>     <apply>       <times/>       <ci>𝑃</ci>       <interval closure=""open"">         <ci>𝑋</ci>         <ci>𝑌</ci>       </interval>     </apply>     <apply>       <minus/>       <apply>         <times/>         <apply>           <minus/>           <apply>             <csymbol cd=""ambiguous"">superscript</csymbol>             <ci>𝑋</ci>             <apply>               <minus/>               <ci>𝑝</ci>               <cn type=""integer"">1</cn>             </apply>           </apply>           <cn type=""integer"">1</cn>         </apply>         <ci>𝑋</ci>         <ci>𝑌</ci>       </apply>       <cn type=""integer"">1</cn>     </apply>   </apply> </math> "
q_932	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P(X,Y)=(X^{p-1}-1)XY-X-1"" display=""block"">   <apply>     <eq/>     <apply>       <times/>       <ci>𝑃</ci>       <interval closure=""open"">         <ci>𝑋</ci>         <ci>𝑌</ci>       </interval>     </apply>     <apply>       <minus/>       <apply>         <times/>         <apply>           <minus/>           <apply>             <csymbol cd=""ambiguous"">superscript</csymbol>             <ci>𝑋</ci>             <apply>               <minus/>               <ci>𝑝</ci>               <cn type=""integer"">1</cn>             </apply>           </apply>           <cn type=""integer"">1</cn>         </apply>         <ci>𝑋</ci>         <ci>𝑌</ci>       </apply>       <ci>𝑋</ci>       <cn type=""integer"">1</cn>     </apply>   </apply> </math> "
q_933	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mathbb F_{p}[X,Y]"" display=""block"">   <apply>     <times/>     <mtext>\mathbb</mtext>     <apply>       <csymbol cd=""ambiguous"">subscript</csymbol>       <ci>𝐹</ci>       <ci>𝑝</ci>     </apply>     <interval closure=""closed"">       <ci>𝑋</ci>       <ci>𝑌</ci>     </interval>   </apply> </math> "
q_934	A.92	3176291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""p"" display=""block"">   <ci>𝑝</ci> </math> "
q_935	A.93	3178957	title	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""AB="" display=""block"">   <apply>     <eq/>     <apply>       <times/>       <ci>𝐴</ci>       <ci>𝐵</ci>     </apply>     <csymbol cd=""latexml"">absent</csymbol>   </apply> </math> "
q_936	A.93	3178957	title	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""BA"" display=""block"">   <apply>     <times/>     <ci>𝐵</ci>     <ci>𝐴</ci>   </apply> </math> "
q_937	A.93	3178957	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""A,B"" display=""block"">   <list>     <ci>𝐴</ci>     <ci>𝐵</ci>   </list> </math> "
q_938	A.93	3178957	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mathbb{R}"" display=""block"">   <apply>     <times/>     <mtext>\mathbb</mtext>     <ci>𝑅</ci>   </apply> </math> "
q_939	A.93	3178957	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""nxn"" display=""block"">   <apply>     <times/>     <ci>𝑛</ci>     <ci>𝑥</ci>     <ci>𝑛</ci>   </apply> </math> "
